"","age","contact","month","duration","pdays","previous","y"
"2769",59,"cellular","apr",159,378,3,"yes"
"2770",39,"cellular","may",454,364,3,"yes"
"2771",37,"cellular","oct",238,107,2,"yes"
"2772",57,"unknown","may",648,-1,0,"yes"
"2773",60,"cellular","jun",593,-1,0,"yes"
"2774",44,"cellular","nov",289,-1,0,"yes"
"2775",42,"cellular","may",951,370,4,"yes"
"2776",55,"cellular","aug",353,-1,0,"yes"
"2777",43,"cellular","aug",363,-1,0,"yes"
"2778",37,"cellular","apr",244,-1,0,"yes"
"2779",32,"cellular","feb",1579,246,4,"yes"
"2780",34,"cellular","may",152,182,6,"yes"
"2781",54,"unknown","may",618,-1,0,"yes"
"2782",61,"cellular","feb",670,-1,0,"yes"
"2783",36,"cellular","aug",207,98,1,"yes"
"2784",32,"unknown","jun",777,-1,0,"yes"
"2785",32,"cellular","sep",100,-1,0,"yes"
"2786",54,"cellular","oct",335,-1,0,"yes"
"2787",27,"unknown","jul",650,-1,0,"yes"
"2788",41,"cellular","apr",252,185,5,"yes"
"2789",28,"unknown","jun",369,-1,0,"yes"
"2790",31,"cellular","feb",280,-1,0,"yes"
"2791",32,"cellular","aug",686,-1,0,"yes"
"2792",84,"telephone","may",353,-1,0,"yes"
"2793",42,"cellular","oct",230,92,1,"yes"
"2794",80,"telephone","jun",712,64,12,"yes"
"2795",49,"cellular","nov",1081,-1,0,"yes"
"2796",37,"cellular","apr",146,-1,0,"yes"
"2797",32,"unknown","may",757,-1,0,"yes"
"2798",27,"cellular","may",653,334,2,"yes"
"2799",47,"unknown","sep",91,100,2,"yes"
"2800",28,"cellular","mar",93,-1,0,"yes"
"2801",29,"cellular","feb",110,64,2,"yes"
"2802",46,"cellular","aug",293,90,4,"yes"
"2803",38,"cellular","nov",578,-1,0,"yes"
"2804",26,"telephone","jun",280,92,5,"yes"
"2805",38,"cellular","may",937,-1,0,"yes"
"2806",36,"cellular","aug",157,97,2,"yes"
"2807",59,"unknown","may",1063,-1,0,"yes"
"2808",46,"unknown","may",1263,-1,0,"yes"
"2809",77,"cellular","oct",847,60,1,"yes"
"2810",56,"unknown","jun",1558,-1,0,"yes"
"2811",32,"unknown","may",860,-1,0,"yes"
"2812",31,"cellular","jul",1441,-1,0,"yes"
"2813",45,"unknown","jun",1259,-1,0,"yes"
"2814",36,"cellular","aug",307,-1,0,"yes"
"2815",31,"cellular","jun",166,-1,0,"yes"
"2816",53,"cellular","mar",80,-1,0,"yes"
"2817",49,"cellular","mar",152,-1,0,"yes"
"2818",29,"cellular","feb",328,183,4,"yes"
"2819",38,"cellular","aug",223,414,4,"yes"
"2820",55,"cellular","feb",169,183,1,"yes"
"2821",34,"cellular","aug",587,-1,0,"yes"
"2822",33,"cellular","may",218,-1,0,"yes"
"2823",54,"telephone","nov",1034,-1,0,"yes"
"2824",28,"cellular","feb",659,-1,0,"yes"
"2825",42,"cellular","feb",138,-1,0,"yes"
"2826",49,"cellular","jul",97,-1,0,"yes"
"2827",30,"cellular","aug",976,-1,0,"yes"
"2828",36,"cellular","apr",260,-1,0,"yes"
"2829",34,"cellular","may",469,-1,0,"yes"
"2830",31,"cellular","apr",297,86,3,"yes"
"2831",47,"cellular","oct",385,-1,0,"yes"
"2832",50,"telephone","jul",1088,-1,0,"yes"
"2833",37,"cellular","feb",91,-1,0,"yes"
"2834",52,"cellular","oct",411,182,1,"yes"
"2835",31,"cellular","feb",258,73,1,"yes"
"2836",35,"cellular","mar",215,-1,0,"yes"
"2837",47,"telephone","aug",239,-1,0,"yes"
"2838",32,"cellular","jul",1275,-1,0,"yes"
"2839",46,"cellular","mar",229,-1,0,"yes"
"2840",48,"cellular","apr",1032,141,7,"yes"
"2841",34,"cellular","aug",78,-1,0,"yes"
"2842",53,"cellular","aug",317,180,2,"yes"
"2843",40,"cellular","aug",221,461,1,"yes"
"2844",46,"cellular","aug",429,-1,0,"yes"
"2845",49,"cellular","apr",223,182,2,"yes"
"2846",58,"cellular","nov",495,93,1,"yes"
"2847",38,"unknown","may",762,-1,0,"yes"
"2848",59,"cellular","apr",815,87,1,"yes"
"2849",57,"cellular","aug",819,-1,0,"yes"
"2850",51,"cellular","may",415,375,1,"yes"
"2851",36,"unknown","may",446,-1,0,"yes"
"2852",39,"cellular","may",488,-1,0,"yes"
"2853",54,"cellular","jun",207,-1,0,"yes"
"2854",49,"cellular","nov",269,-1,0,"yes"
"2855",34,"cellular","apr",142,-1,0,"yes"
"2856",47,"cellular","apr",412,169,1,"yes"
"2857",34,"cellular","oct",401,-1,0,"yes"
"2858",26,"cellular","may",827,-1,0,"yes"
"2859",39,"cellular","feb",691,180,5,"yes"
"2860",42,"telephone","sep",376,-1,0,"yes"
"2861",41,"cellular","nov",549,-1,0,"yes"
"2862",28,"cellular","sep",294,105,7,"yes"
"2863",46,"cellular","mar",910,184,4,"yes"
"2864",48,"cellular","nov",609,-1,0,"yes"
"2865",27,"cellular","apr",279,-1,0,"yes"
"2866",29,"cellular","nov",226,92,1,"yes"
"2867",53,"cellular","dec",352,-1,0,"yes"
"2868",71,"cellular","feb",93,-1,0,"yes"
"2869",22,"cellular","oct",332,183,3,"yes"
"2870",33,"cellular","aug",836,-1,0,"yes"
"2871",27,"cellular","mar",378,-1,0,"yes"
"2872",42,"cellular","may",955,-1,0,"yes"
"2873",59,"unknown","nov",669,-1,0,"yes"
"2874",25,"cellular","jun",377,-1,0,"yes"
"2875",44,"cellular","aug",809,-1,0,"yes"
"2876",29,"cellular","dec",314,195,1,"yes"
"2877",44,"cellular","jul",712,-1,0,"yes"
"2878",33,"cellular","oct",249,335,2,"yes"
"2879",34,"cellular","aug",990,-1,0,"yes"
"2880",34,"cellular","apr",97,-1,0,"yes"
"2881",59,"telephone","may",500,358,2,"yes"
"2882",66,"cellular","feb",479,-1,0,"yes"
"2883",72,"cellular","apr",384,-1,0,"yes"
"2884",59,"cellular","jan",309,91,10,"yes"
"2885",38,"cellular","jun",297,144,4,"yes"
"2886",39,"unknown","jun",554,-1,0,"yes"
"2887",53,"cellular","jun",282,385,1,"yes"
"2888",33,"cellular","feb",860,-1,0,"yes"
"2889",53,"cellular","aug",921,-1,0,"yes"
"2890",38,"cellular","may",606,-1,0,"yes"
"2891",55,"cellular","feb",781,-1,0,"yes"
"2892",69,"cellular","jul",417,184,4,"yes"
"2893",33,"cellular","oct",130,161,1,"yes"
"2894",25,"cellular","sep",267,114,2,"yes"
"2895",35,"cellular","may",326,179,4,"yes"
"2896",47,"unknown","jun",993,-1,0,"yes"
"2897",29,"unknown","may",30,357,1,"yes"
"2898",62,"telephone","aug",245,-1,0,"yes"
"2899",33,"cellular","nov",253,92,4,"yes"
"2900",53,"telephone","sep",230,-1,0,"yes"
"2901",28,"cellular","sep",199,92,14,"yes"
"2902",43,"cellular","jul",635,-1,0,"yes"
"2903",32,"cellular","may",744,-1,0,"yes"
"2904",29,"unknown","may",1689,-1,0,"yes"
"2905",34,"cellular","jun",485,227,4,"yes"
"2906",24,"cellular","oct",184,91,2,"yes"
"2907",32,"cellular","apr",648,272,1,"yes"
"2908",33,"cellular","may",732,291,5,"yes"
"2909",24,"cellular","may",733,-1,0,"yes"
"2910",50,"cellular","jun",239,-1,0,"yes"
"2911",41,"cellular","may",788,-1,0,"yes"
"2912",35,"cellular","may",1073,-1,0,"yes"
"2913",69,"telephone","mar",225,90,1,"yes"
"2914",40,"cellular","may",474,256,1,"yes"
"2915",30,"cellular","apr",470,426,3,"yes"
"2916",51,"cellular","jun",458,-1,0,"yes"
"2917",43,"cellular","nov",707,97,2,"yes"
"2918",26,"cellular","jan",1451,-1,0,"yes"
"2919",83,"telephone","mar",181,-1,0,"yes"
"2920",41,"cellular","nov",477,-1,0,"yes"
"2921",42,"cellular","nov",525,-1,0,"yes"
"2922",26,"cellular","mar",87,91,2,"yes"
"2923",28,"telephone","may",360,181,5,"yes"
"2924",79,"telephone","jan",326,272,2,"yes"
"2925",35,"cellular","jul",287,415,1,"yes"
"2926",36,"cellular","dec",321,189,4,"yes"
"2927",23,"unknown","may",806,-1,0,"yes"
"2928",22,"cellular","nov",449,38,10,"yes"
"2929",53,"cellular","oct",759,-1,0,"yes"
"2930",35,"cellular","nov",808,-1,0,"yes"
"2931",50,"cellular","jul",464,683,6,"yes"
"2932",37,"telephone","feb",466,-1,0,"yes"
"2933",53,"unknown","jun",701,-1,0,"yes"
"2934",44,"cellular","nov",167,92,1,"yes"
"2935",31,"cellular","nov",316,99,9,"yes"
"2936",46,"cellular","may",725,-1,0,"yes"
"2937",34,"cellular","may",515,350,5,"yes"
"2938",31,"cellular","jul",252,184,3,"yes"
"2939",52,"cellular","jan",134,204,2,"yes"
"2940",49,"cellular","aug",780,-1,0,"yes"
"2941",50,"cellular","aug",904,-1,0,"yes"
"2942",36,"cellular","aug",386,-1,0,"yes"
"2943",45,"cellular","apr",1472,192,4,"yes"
"2944",36,"cellular","aug",293,181,2,"yes"
"2945",61,"cellular","feb",481,-1,0,"yes"
"2946",27,"cellular","may",198,98,6,"yes"
"2947",31,"cellular","jul",1139,-1,0,"yes"
"2948",29,"cellular","aug",504,92,1,"yes"
"2949",24,"cellular","aug",460,-1,0,"yes"
"2950",64,"cellular","feb",671,181,3,"yes"
"2951",25,"cellular","feb",485,-1,0,"yes"
"2952",30,"cellular","jul",435,-1,0,"yes"
"2953",29,"cellular","feb",125,-1,0,"yes"
"2954",60,"cellular","jul",816,-1,0,"yes"
"2955",53,"cellular","aug",528,-1,0,"yes"
"2956",39,"cellular","jul",869,-1,0,"yes"
"2957",40,"cellular","jul",1018,-1,0,"yes"
"2958",45,"cellular","jul",873,-1,0,"yes"
"2959",30,"cellular","may",670,286,6,"yes"
"2960",34,"cellular","aug",518,-1,0,"yes"
"2961",46,"telephone","oct",270,-1,0,"yes"
"2962",38,"cellular","may",442,-1,0,"yes"
"2963",53,"cellular","may",959,174,7,"yes"
"2964",39,"cellular","may",877,300,2,"yes"
"2965",49,"telephone","feb",1971,-1,0,"yes"
"2966",34,"cellular","may",213,-1,0,"yes"
"2967",44,"cellular","mar",188,-1,0,"yes"
"2968",38,"cellular","nov",232,96,4,"yes"
"2969",32,"cellular","may",796,109,1,"yes"
"2970",51,"cellular","jul",655,-1,0,"yes"
"2971",67,"cellular","aug",254,-1,0,"yes"
"2972",35,"cellular","jul",743,-1,0,"yes"
"2973",32,"cellular","feb",550,-1,0,"yes"
"2974",34,"unknown","oct",154,-1,0,"yes"
"2975",30,"unknown","may",412,-1,0,"yes"
"2976",41,"cellular","feb",261,184,6,"yes"
"2977",49,"cellular","may",451,169,2,"yes"
"2978",29,"cellular","jul",574,-1,0,"yes"
"2979",32,"cellular","may",563,-1,0,"yes"
"2980",36,"cellular","nov",270,-1,0,"yes"
"2981",22,"cellular","aug",338,-1,0,"yes"
"2982",36,"unknown","jun",2769,-1,0,"yes"
"2983",31,"cellular","sep",344,295,1,"yes"
"2984",56,"unknown","may",1467,-1,0,"yes"
"2985",31,"cellular","feb",258,73,1,"yes"
"2986",39,"cellular","jul",869,-1,0,"yes"
"2987",38,"cellular","nov",232,96,4,"yes"
"2988",60,"cellular","aug",239,761,1,"yes"
"2989",39,"cellular","may",667,357,3,"yes"
"2990",32,"cellular","may",744,-1,0,"yes"
"2991",43,"unknown","may",2087,-1,0,"yes"
"2992",34,"cellular","may",152,182,6,"yes"
"2993",33,"cellular","may",218,-1,0,"yes"
"2994",37,"cellular","jun",224,-1,0,"yes"
"2995",28,"cellular","sep",294,105,7,"yes"
"2996",49,"cellular","jul",988,-1,0,"yes"
"2997",77,"cellular","oct",847,60,1,"yes"
"2998",53,"cellular","dec",352,-1,0,"yes"
"2999",32,"cellular","sep",100,-1,0,"yes"
"3000",49,"cellular","may",1516,353,2,"yes"
"3001",42,"cellular","feb",138,-1,0,"yes"
"3002",38,"cellular","aug",178,1,1,"yes"
"3003",46,"cellular","aug",388,-1,0,"yes"
"3004",22,"cellular","aug",338,-1,0,"yes"
"3005",59,"cellular","feb",222,94,2,"yes"
"3006",46,"cellular","aug",429,-1,0,"yes"
"3007",53,"cellular","aug",528,-1,0,"yes"
"3008",33,"cellular","jul",968,-1,0,"yes"
"3009",47,"cellular","aug",994,-1,0,"yes"
"3010",32,"cellular","apr",171,-1,0,"yes"
"3011",32,"cellular","apr",648,272,1,"yes"
"3012",32,"unknown","may",860,-1,0,"yes"
"3013",49,"cellular","mar",152,-1,0,"yes"
"3014",27,"cellular","mar",378,-1,0,"yes"
"3015",25,"telephone","aug",170,-1,0,"yes"
"3016",53,"cellular","aug",921,-1,0,"yes"
"3017",49,"cellular","aug",354,-1,0,"yes"
"3018",27,"cellular","may",391,-1,0,"yes"
"3019",36,"cellular","dec",321,189,4,"yes"
"3020",29,"cellular","nov",226,92,1,"yes"
"3021",49,"cellular","nov",269,-1,0,"yes"
"3022",37,"cellular","jul",268,182,3,"yes"
"3023",55,"cellular","feb",781,-1,0,"yes"
"3024",28,"telephone","may",360,181,5,"yes"
"3025",56,"telephone","jul",353,-1,0,"yes"
"3026",32,"cellular","may",563,-1,0,"yes"
"3027",72,"cellular","apr",384,-1,0,"yes"
"3028",77,"cellular","apr",161,-1,0,"yes"
"3029",32,"unknown","may",1234,-1,0,"yes"
"3030",42,"cellular","oct",230,92,1,"yes"
"3031",75,"cellular","nov",262,183,1,"yes"
"3032",32,"cellular","may",563,-1,0,"yes"
"3033",37,"cellular","feb",91,-1,0,"yes"
"3034",34,"cellular","apr",430,-1,0,"yes"
"3035",27,"cellular","may",198,98,6,"yes"
"3036",27,"cellular","nov",192,92,2,"yes"
"3037",45,"unknown","jun",1259,-1,0,"yes"
"3038",59,"cellular","apr",815,87,1,"yes"
"3039",47,"cellular","aug",994,-1,0,"yes"
"3040",50,"telephone","jul",1088,-1,0,"yes"
"3041",44,"cellular","mar",188,-1,0,"yes"
"3042",28,"cellular","mar",93,-1,0,"yes"
"3043",47,"unknown","sep",91,100,2,"yes"
"3044",47,"cellular","oct",508,-1,0,"yes"
"3045",39,"cellular","may",877,300,2,"yes"
"3046",59,"unknown","may",1063,-1,0,"yes"
"3047",41,"cellular","feb",109,-1,0,"yes"
"3048",28,"cellular","feb",659,-1,0,"yes"
"3049",38,"cellular","may",937,-1,0,"yes"
"3050",46,"cellular","aug",293,90,4,"yes"
"3051",41,"cellular","may",788,-1,0,"yes"
"3052",43,"cellular","aug",363,-1,0,"yes"
"3053",34,"cellular","aug",518,-1,0,"yes"
"3054",39,"cellular","may",488,-1,0,"yes"
"3055",53,"cellular","aug",528,-1,0,"yes"
"3056",38,"cellular","aug",178,1,1,"yes"
"3057",46,"cellular","mar",910,184,4,"yes"
"3058",44,"cellular","may",897,-1,0,"yes"
"3059",38,"cellular","may",606,-1,0,"yes"
"3060",49,"cellular","nov",269,-1,0,"yes"
"3061",57,"cellular","aug",819,-1,0,"yes"
"3062",57,"unknown","may",648,-1,0,"yes"
"3063",39,"cellular","feb",691,180,5,"yes"
"3064",39,"cellular","feb",691,180,5,"yes"
"3065",28,"cellular","sep",199,92,14,"yes"
"3066",27,"cellular","jun",397,-1,0,"yes"
"3067",33,"cellular","jul",968,-1,0,"yes"
"3068",56,"unknown","may",1467,-1,0,"yes"
"3069",29,"cellular","jul",574,-1,0,"yes"
"3070",31,"cellular","sep",344,295,1,"yes"
"3071",30,"cellular","apr",298,-1,0,"yes"
"3072",33,"cellular","oct",249,335,2,"yes"
"3073",61,"cellular","jan",181,92,1,"yes"
"3074",38,"cellular","aug",178,1,1,"yes"
"3075",46,"unknown","may",1263,-1,0,"yes"
"3076",34,"cellular","aug",78,-1,0,"yes"
"3077",71,"cellular","feb",185,-1,0,"yes"
"3078",34,"cellular","aug",262,99,2,"yes"
"3079",26,"cellular","jan",1451,-1,0,"yes"
"3080",54,"cellular","jan",161,98,2,"yes"
"3081",37,"telephone","feb",466,-1,0,"yes"
"3082",28,"telephone","may",360,181,5,"yes"
"3083",49,"cellular","nov",1081,-1,0,"yes"
"3084",30,"cellular","may",727,-1,0,"yes"
"3085",40,"cellular","jul",1018,-1,0,"yes"
"3086",34,"cellular","aug",262,99,2,"yes"
"3087",32,"cellular","aug",686,-1,0,"yes"
"3088",72,"cellular","apr",384,-1,0,"yes"
"3089",45,"cellular","jul",873,-1,0,"yes"
"3090",34,"cellular","apr",359,-1,0,"yes"
"3091",47,"cellular","aug",994,-1,0,"yes"
"3092",46,"cellular","aug",429,-1,0,"yes"
"3093",38,"cellular","may",937,-1,0,"yes"
"3094",28,"cellular","mar",93,-1,0,"yes"
"3095",34,"cellular","jun",177,-1,0,"yes"
"3096",32,"cellular","jul",1275,-1,0,"yes"
"3097",53,"cellular","apr",371,-1,0,"yes"
"3098",29,"unknown","jun",1663,-1,0,"yes"
"3099",32,"cellular","sep",100,-1,0,"yes"
"3100",58,"cellular","aug",206,461,1,"yes"
"3101",22,"cellular","oct",332,183,3,"yes"
"3102",59,"cellular","apr",815,87,1,"yes"
"3103",46,"cellular","aug",388,-1,0,"yes"
"3104",41,"cellular","may",788,-1,0,"yes"
"3105",29,"unknown","may",1689,-1,0,"yes"
"3106",54,"cellular","jun",207,-1,0,"yes"
"3107",24,"cellular","aug",460,-1,0,"yes"
"3108",53,"cellular","aug",921,-1,0,"yes"
"3109",47,"cellular","oct",385,-1,0,"yes"
"3110",37,"cellular","sep",404,182,1,"yes"
"3111",51,"cellular","jun",458,-1,0,"yes"
"3112",69,"cellular","jul",417,184,4,"yes"
"3113",34,"cellular","apr",342,-1,0,"yes"
"3114",42,"cellular","may",955,-1,0,"yes"
"3115",32,"cellular","jul",1275,-1,0,"yes"
"3116",34,"cellular","apr",97,-1,0,"yes"
"3117",54,"cellular","jan",161,98,2,"yes"
"3118",35,"cellular","aug",768,141,3,"yes"
"3119",55,"cellular","apr",296,270,3,"yes"
"3120",32,"cellular","may",796,109,1,"yes"
"3121",66,"cellular","feb",479,-1,0,"yes"
"3122",44,"cellular","may",897,-1,0,"yes"
"3123",35,"cellular","jul",287,415,1,"yes"
"3124",60,"cellular","aug",323,-1,0,"yes"
"3125",49,"cellular","aug",780,-1,0,"yes"
"3126",32,"unknown","may",860,-1,0,"yes"
"3127",49,"cellular","aug",354,-1,0,"yes"
"3128",32,"cellular","jul",1275,-1,0,"yes"
"3129",67,"cellular","aug",254,-1,0,"yes"
"3130",49,"cellular","may",451,169,2,"yes"
"3131",36,"cellular","aug",293,181,2,"yes"
"3132",30,"cellular","oct",251,-1,0,"yes"
"3133",41,"cellular","feb",109,-1,0,"yes"
"3134",32,"cellular","may",796,109,1,"yes"
"3135",27,"cellular","jul",652,-1,0,"yes"
"3136",38,"cellular","jul",1484,-1,0,"yes"
"3137",47,"unknown","jun",761,-1,0,"yes"
"3138",32,"cellular","feb",550,-1,0,"yes"
"3139",33,"cellular","may",218,-1,0,"yes"
"3140",49,"cellular","apr",223,182,2,"yes"
"3141",61,"cellular","mar",106,-1,0,"yes"
"3142",42,"cellular","oct",230,92,1,"yes"
"3143",31,"cellular","nov",316,99,9,"yes"
"3144",61,"cellular","mar",106,-1,0,"yes"
"3145",38,"cellular","may",442,-1,0,"yes"
"3146",33,"cellular","jul",968,-1,0,"yes"
"3147",47,"unknown","jun",761,-1,0,"yes"
"3148",24,"cellular","aug",460,-1,0,"yes"
"3149",27,"unknown","jun",590,-1,0,"yes"
"3150",43,"cellular","sep",261,98,1,"yes"
"3151",58,"unknown","jun",700,-1,0,"yes"
"3152",61,"cellular","mar",106,-1,0,"yes"
"3153",71,"cellular","feb",93,-1,0,"yes"
"3154",30,"cellular","oct",251,-1,0,"yes"
"3155",57,"unknown","may",648,-1,0,"yes"
"3156",26,"unknown","may",576,-1,0,"yes"
"3157",53,"cellular","mar",80,-1,0,"yes"
"3158",36,"cellular","apr",260,-1,0,"yes"
"3159",51,"cellular","may",415,375,1,"yes"
"3160",32,"cellular","jul",1275,-1,0,"yes"
"3161",22,"cellular","oct",332,183,3,"yes"
"3162",25,"cellular","feb",485,-1,0,"yes"
"3163",53,"cellular","mar",80,-1,0,"yes"
"3164",34,"cellular","may",152,182,6,"yes"
"3165",34,"cellular","may",515,350,5,"yes"
"3166",34,"cellular","aug",78,-1,0,"yes"
"3167",28,"cellular","sep",199,92,14,"yes"
"3168",47,"cellular","apr",412,169,1,"yes"
"3169",22,"cellular","oct",332,183,3,"yes"
"3170",34,"cellular","jun",177,-1,0,"yes"
"3171",46,"cellular","aug",429,-1,0,"yes"
"3172",28,"cellular","sep",294,105,7,"yes"
"3173",57,"cellular","aug",819,-1,0,"yes"
"3174",46,"telephone","oct",270,-1,0,"yes"
"3175",54,"cellular","jun",207,-1,0,"yes"
"3176",30,"cellular","jul",1031,-1,0,"yes"
"3177",43,"unknown","may",1721,-1,0,"yes"
"3178",36,"cellular","may",224,-1,0,"yes"
"3179",49,"cellular","may",558,-1,0,"yes"
"3180",34,"cellular","aug",990,-1,0,"yes"
"3181",53,"cellular","apr",558,-1,0,"yes"
"3182",59,"unknown","nov",669,-1,0,"yes"
"3183",62,"cellular","oct",216,183,4,"yes"
"3184",27,"cellular","jul",652,-1,0,"yes"
"3185",38,"cellular","jun",297,144,4,"yes"
"3186",59,"cellular","apr",815,87,1,"yes"
"3187",77,"cellular","apr",161,-1,0,"yes"
"3188",59,"telephone","may",500,358,2,"yes"
"3189",33,"telephone","jul",1448,-1,0,"yes"
"3190",47,"unknown","jun",993,-1,0,"yes"
"3191",58,"cellular","aug",206,461,1,"yes"
"3192",25,"cellular","may",600,332,4,"yes"
"3193",22,"cellular","aug",338,-1,0,"yes"
"3194",29,"cellular","feb",328,183,4,"yes"
"3195",46,"cellular","mar",229,-1,0,"yes"
"3196",55,"cellular","jun",345,94,3,"yes"
"3197",54,"cellular","jun",207,-1,0,"yes"
"3198",56,"unknown","may",1467,-1,0,"yes"
"3199",31,"cellular","feb",258,73,1,"yes"
"3200",30,"cellular","apr",470,426,3,"yes"
"3201",49,"cellular","aug",875,-1,0,"yes"
"3202",54,"cellular","jun",207,-1,0,"yes"
"3203",28,"cellular","feb",659,-1,0,"yes"
"3204",53,"cellular","apr",558,-1,0,"yes"
"3205",29,"cellular","feb",328,183,4,"yes"
"3206",33,"telephone","jul",1448,-1,0,"yes"
"3207",32,"unknown","jun",777,-1,0,"yes"
"3208",47,"telephone","aug",239,-1,0,"yes"
"3209",27,"unknown","jun",590,-1,0,"yes"
"3210",54,"cellular","jul",2029,-1,0,"yes"
"3211",25,"cellular","sep",267,114,2,"yes"
"3212",49,"cellular","mar",152,-1,0,"yes"
"3213",35,"cellular","mar",215,-1,0,"yes"
"3214",39,"cellular","may",667,357,3,"yes"
"3215",40,"cellular","aug",221,461,1,"yes"
"3216",22,"cellular","aug",338,-1,0,"yes"
"3217",53,"telephone","sep",230,-1,0,"yes"
"3218",44,"cellular","aug",809,-1,0,"yes"
"3219",44,"cellular","nov",167,92,1,"yes"
"3220",49,"cellular","aug",875,-1,0,"yes"
"3221",38,"cellular","may",606,-1,0,"yes"
"3222",36,"cellular","nov",270,-1,0,"yes"
"3223",25,"cellular","jul",857,-1,0,"yes"
"3224",31,"cellular","jul",252,184,3,"yes"
"3225",28,"cellular","sep",294,105,7,"yes"
"3226",66,"cellular","jan",216,91,4,"yes"
"3227",37,"cellular","apr",244,-1,0,"yes"
"3228",39,"cellular","feb",691,180,5,"yes"
"3229",32,"cellular","sep",100,-1,0,"yes"
"3230",39,"cellular","may",877,300,2,"yes"
"3231",52,"cellular","jan",134,204,2,"yes"
"3232",72,"cellular","apr",384,-1,0,"yes"
"3233",40,"cellular","may",474,256,1,"yes"
"3234",59,"cellular","jun",493,-1,0,"yes"
"3235",46,"cellular","aug",293,90,4,"yes"
"3236",37,"cellular","may",567,275,4,"yes"
"3237",59,"cellular","feb",222,94,2,"yes"
"3238",44,"cellular","jul",712,-1,0,"yes"
"3239",37,"cellular","oct",238,107,2,"yes"
"3240",31,"cellular","jul",1139,-1,0,"yes"
"3241",46,"cellular","aug",388,-1,0,"yes"
"3242",33,"telephone","jul",1448,-1,0,"yes"
"3243",30,"cellular","aug",976,-1,0,"yes"
"3244",47,"telephone","dec",805,190,1,"yes"
"3245",39,"cellular","may",667,357,3,"yes"
"3246",39,"unknown","jun",554,-1,0,"yes"
"3247",34,"cellular","may",469,-1,0,"yes"
"3248",39,"cellular","may",877,300,2,"yes"
"3249",60,"cellular","aug",323,-1,0,"yes"
"3250",52,"cellular","aug",1223,-1,0,"yes"
"3251",45,"cellular","oct",310,804,1,"yes"
"3252",49,"cellular","jul",97,-1,0,"yes"
"3253",26,"cellular","jan",1451,-1,0,"yes"
"3254",43,"unknown","may",2087,-1,0,"yes"
"3255",75,"telephone","apr",185,181,2,"yes"
"3256",34,"cellular","apr",142,-1,0,"yes"
"3257",37,"cellular","feb",91,-1,0,"yes"
"3258",48,"cellular","aug",389,64,2,"yes"
"3259",21,"cellular","jun",258,169,3,"yes"
"3260",41,"unknown","may",882,-1,0,"yes"
"3261",37,"telephone","feb",466,-1,0,"yes"
"3262",34,"cellular","may",469,-1,0,"yes"
"3263",47,"cellular","aug",994,-1,0,"yes"
"3264",84,"telephone","may",353,-1,0,"yes"
"3265",53,"telephone","mar",295,91,2,"yes"
"3266",34,"cellular","oct",401,-1,0,"yes"
"3267",34,"cellular","dec",330,127,3,"yes"
"3268",75,"telephone","apr",185,181,2,"yes"
"3269",52,"cellular","oct",411,182,1,"yes"
"3270",28,"unknown","jun",369,-1,0,"yes"
"3271",49,"cellular","apr",772,-1,0,"yes"
"3272",51,"cellular","jun",458,-1,0,"yes"
"3273",37,"cellular","jun",224,-1,0,"yes"
"3274",38,"cellular","aug",223,414,4,"yes"
"3275",32,"unknown","may",757,-1,0,"yes"
"3276",52,"cellular","oct",411,182,1,"yes"
"3277",33,"cellular","may",218,-1,0,"yes"
"3278",25,"cellular","may",223,89,2,"yes"
"3279",53,"cellular","aug",528,-1,0,"yes"
"3280",51,"cellular","jun",458,-1,0,"yes"
"3281",49,"cellular","aug",354,-1,0,"yes"
"3282",50,"cellular","aug",526,-1,0,"yes"
"3283",46,"cellular","mar",229,-1,0,"yes"
"3284",29,"unknown","may",1689,-1,0,"yes"
"3285",49,"cellular","may",451,169,2,"yes"
"3286",38,"cellular","jul",1484,-1,0,"yes"
"3287",38,"cellular","may",937,-1,0,"yes"
"3288",55,"cellular","apr",296,270,3,"yes"
"3289",50,"cellular","jul",464,683,6,"yes"
"3290",33,"cellular","nov",253,92,4,"yes"
"3291",33,"cellular","oct",130,161,1,"yes"
"3292",33,"telephone","jul",1448,-1,0,"yes"
"3293",50,"cellular","aug",526,-1,0,"yes"
"3294",27,"cellular","jul",652,-1,0,"yes"
"3295",34,"cellular","aug",518,-1,0,"yes"
"3296",62,"cellular","oct",216,183,4,"yes"
"3297",55,"cellular","aug",353,-1,0,"yes"
"3298",34,"cellular","aug",78,-1,0,"yes"
"3299",39,"cellular","may",488,-1,0,"yes"
"3300",39,"cellular","may",877,300,2,"yes"
"3301",29,"cellular","jul",1097,-1,0,"yes"
"3302",30,"cellular","apr",298,-1,0,"yes"
"3303",49,"cellular","apr",772,-1,0,"yes"
"3304",34,"cellular","aug",1877,-1,0,"yes"
"3305",59,"telephone","mar",234,-1,0,"yes"
"3306",26,"unknown","may",576,-1,0,"yes"
"3307",29,"unknown","jun",1663,-1,0,"yes"
"3308",55,"cellular","feb",169,183,1,"yes"
"3309",29,"unknown","may",30,357,1,"yes"
"3310",47,"cellular","apr",412,169,1,"yes"
"3311",47,"unknown","sep",91,100,2,"yes"
"3312",34,"cellular","aug",1877,-1,0,"yes"
"3313",37,"cellular","jul",268,182,3,"yes"
"3314",29,"cellular","feb",125,-1,0,"yes"
"3315",47,"cellular","aug",994,-1,0,"yes"
